crash_record_id,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,speed_limit
cc5b6e905a2f012935af4de9c1e714376ee27246cc90a4d8d944f7cf6164eadf998e5b8c98314238e833a809292f2adb6de0f6a62c0bebbe9a58f2dfa7396e04,2025/3/5 7:20,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-05T08:10:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,670,N,CLARK ST,1832,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,3,41.89450278,-87.63134326,POINT (-87.631343259071 41.894502778389),30
08af7bc421c43e2d51f9eae8314e3fa8a293fffb8cc5688233bb4d427110160a1d23ed6d5554b68e76b341f32d6ec7e398baafb47d45e70acd21632cceda887e,2025/3/5 7:14,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE OPPOSITE DIRECTION,ALLEY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T08:35:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7355,S,MAPLEWOOD AVE,835,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,7,4,3,41.75937404,-87.68662411,POINT (-87.686624111064 41.759374039431),30
5b0c05cfd40f28d9e0e9e0211638a96d78eafb1ce2e99ef5bf8eabb0a04d32ce8a33b1a65c71bafec8c0688c270c57cf915b7ac1f1f70680eb7da469ebe6988b,2025/3/5 7:10,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-05T08:49:00.000,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2735,W,35TH ST,911,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,3,41.83000416,-87.69377008,POINT (-87.693770079914 41.830004155246),30
a4e224557d94f6fc74e542475d5641d7df987fe15af77350e804313886d07427d0ba58ea34a69a74f876e10352bb4b6d80bb99e614934c82b9336665886c9cf6,2025/3/5 7:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T08:00:00.000,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,1400,W,119TH ST,524,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,3,41.67771969,-87.65658314,POINT (-87.656583144602 41.677719692686),30
de5ee835c1c001d327fd753cffa1ae9dcd327e42b1fc15ba17da63d7e63dfc30fcffde154b2c3a1cb11b2a702ec394e993b3b369e4db5ac9539e67e2da0890eb,2025/3/5 7:00,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T14:00:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1545,W,BELMONT AVE,1933,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,4,3,41.93959364,-87.66813487,POINT (-87.668134870387 41.939593644261),30
44d798cd49095d257ef2dabe9eb3b54414308db13403cf1f7902b8c2208b13c3ad1c962e8b39538c9d5f6df2235e88c1cfaa7e51333b550780e482c46cf32729,2025/3/5 6:30,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T07:10:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1421,W,CARROLL AVE,1215,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,4,3,41.88732813,-87.66338448,POINT (-87.663384484624 41.887328127251),20
f8c657ea4a1746a291f440f0205571267bdab934b285bb04fa3e369cb2d7fb94a1323929a1fa3424585d267885bf007f536eaa184bfbd5e6f0f5d36c0f76ab5d,2025/3/5 6:28,30,STOP SIGN/FLASHER,NO CONTROLS,RAIN,DAWN,TURNING,ONE-WAY,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T15:50:00.000,IMPROPER TURNING/NO SIGNAL,FAILING TO REDUCE SPEED TO AVOID CRASH,153,W,OHIO ST,1831,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,4,3,41.89228951,-87.63321138,POINT (-87.633211376947 41.892289512256),30
0dde82eae0f84999f9426591df5250c41dadc94d874892ef9b89b5b09aa1e0d312574b5f944f60e3ef38e70bafe91c733a82d42e934ef83712eff9fc0ba5ffe4,2025/3/5 6:10,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,PEDESTRIAN,FOUR WAY,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",2025-03-05T06:14:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,6802,W,DIVERSEY AVE,2511,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,6,4,3,41.93099137,-87.79561206,POINT (-87.795612056445 41.930991365336),25
82942bd5bc5b60770729955b1e5e081b5bff81d7b373b1294e022c338027c3829f8e6305bb72457723639d5831781db105a02bcd40902f53dfffb1862a94c154,2025/3/5 5:45,25,FLASHING CONTROL SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,REAR END,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T05:50:00.000,IMPROPER LANE USAGE,NOT APPLICABLE,990,N,LAKE SHORE DR SB,1833,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,4,3,41.90080611,-87.61972396,POINT (-87.619723961393 41.90080610974),25
eb6e5447d4f9206ea59693a3acba5c36f4b5ed557ddafe79443de94ab83f2e1080411652676a9fbab95d3eda01a6c631a4874539fe3bf905c7f8e798e7ceb502,2025/3/5 4:50,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T05:06:00.000,NOT APPLICABLE,NOT APPLICABLE,138,W,CERMAK RD,914,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,4,4,3,41.85297699,-87.6309694,POINT (-87.630969398558 41.85297698594),30
7c37be4362c536318d44e661521bad7ae97c99f1672769ebe758c94c057d2b475901c7e5bfc901b055553d9b35552bcfc4e20733382915dc54c198897e513cb8,2025/3/5 4:00,35,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T09:25:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,9855,S,VAN VLISSINGEN RD,431,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,4,4,3,41.71571002,-87.57427718,POINT (-87.574277183535 41.715710022623),35
a7cbbe3aa50efd099b202c4e9cee94f8a9cc155c8c764a8561314826ed7523632ee0e34f0d23bd7761dbe36c97c5f4ea95444816e78f17a6199bf0ad7a3c6db7,2025/3/5 3:15,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-05T03:20:00.000,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,1316,W,CERMAK RD,1235,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,3,4,3,41.85255525,-87.65941106,POINT (-87.659411061912 41.852555249098),30
2a7552089634d62a75575dc6fa39c0f9377f494ff42b749cc4115362eb02c1f4e4c90f0e540a86665076081ec6a87241034f03b6f7c666f677815e61ae9cf55b,2025/3/5 1:54,26,TRAFFIC SIGNAL,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T01:54:00.000,WEATHER,FAILING TO REDUCE SPEED TO AVOID CRASH,39,W,76TH ST,623,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,4,3,41.75625347,-87.62628939,POINT (-87.626289386631 41.756253467301),26
8cc011d048fe2fa5d2addb80e2e6b9eff7e5accd3861c9580ff5eb7e0f6f185863d86a3f219e3dd11f15d649cdd7eca5acdcce48f4df91f864dc92d8e976a984,2025/3/5 1:35,20,UNKNOWN,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-05T01:42:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5101,N,NOTTINGHAM AVE,1613,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,4,3,41.97380093,-87.80344587,POINT (-87.803445865816 41.973800933423),20
68d7a1fa41aab5c0f4baf40cb6f28a72f582778061a1a4dedc79f1110312c24ea85fe31106d7ea0f92c8170e7d6149ba7fa08b47b692a594e9dfdfacfe7380c4,2025/3/5 1:05,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-05T01:11:00.000,WEATHER,EQUIPMENT - VEHICLE CONDITION,1545,W,92ND ST,2221,3,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,1,4,3,41.72658214,-87.66219536,POINT (-87.662195358273 41.726582144184),30
0419b16a3d2daa360ebcd8fb58d6296deba8e054905958ce4c8a94a6faa87f8c30787ff17813d2177842494ba04f86b3c600eb5a77a16aec6c9d786ce55c8e8a,2025/3/5 0:20,35,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-05T00:31:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3800,S,WESTERN AVE,911,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,0,4,3,41.82470629,-87.68501171,POINT (-87.685011705627 41.824706292813),35
93af06a7bfef8d36b42a96d5b7416dbd2e6656e2fe798f028e6bfab1851471198649a656ee7937d68c0293cba0de7a9e9ec6bea244d1b47d397140f4023ec39b,2025/3/5 0:10,40,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-05T00:16:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3200,N,LAKE SHORE DR NB,1925,3,NO INDICATION OF INJURY,0,0,0,0,0,6,0,0,4,3,41.9404429,-87.63863354,POINT (-87.638633539238 41.940442902597),40
6541831324b07b6da1e9013cdd317f1871c232fadd44c06da01569366c02bae22d9c75460d8fd94f10393ef36d3d40d56cb8a7f2c2126f7e894914cb7a8f9765,2025/3/5 0:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T01:04:00.000,DISTRACTION - FROM INSIDE VEHICLE,DISTRACTION - FROM INSIDE VEHICLE,2601,N,LINDER AVE,2514,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,4,3,41.92768518,-87.76351284,POINT (-87.763512836089 41.927685184786),30
80569c7749eda406cd12dd4c0056d3bbd5fdedeaab0931745457c70b716d215a5e98572d303e6858cd2e0c827b8627f616f449d4ffe1f17edd72db9f793a264d,2025/3/5 0:00,30,STOP SIGN/FLASHER,NO CONTROLS,UNKNOWN,DARKNESS,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T17:15:00.000,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,6900,S,ANTHONY AVE,322,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,0,4,3,41.76934642,-87.613703,POINT (-87.613702998216 41.769346415827),30
75454b804d78a46631bf412eef8db0795902726714e98b7c75ad342477d5bc8eb17116563549871046d30e0fed93b738a98e3e7ea9bdd55534113a8367a5611f,2025/3/4 23:59,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T23:59:00.000,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,800,W,71ST ST,733,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,23,3,3,41.76531136,-87.64447748,POINT (-87.644477477454 41.765311360618),30
22231f792db079dd20878b75e90e888d982c3d6701feb611cac4fc9cecd45a3a0428be0983f29d931d433c98438c5554e3d6d81341023dde070737c60fb19131,2025/3/4 23:19,35,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",2025-03-04T23:41:00.000,NOT APPLICABLE,NOT APPLICABLE,4919,W,LAKE ST,1532,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,3,3,41.88670739,-87.74875278,POINT (-87.748752784582 41.886707388258),35
b79c3e684f8f02a37a9d5ebd8c583e57d50328f027c4956dc5b2879c11152ba5a5eb6c0102ba13654f4ad456f0b8804d5eae5bf093bfcf3ee7f89e1636a4313f,2025/3/4 23:08,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,ONE-WAY,"CURVE, LEVEL",WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-04T23:10:00.000,WEATHER,NOT APPLICABLE,1000,N,LAKE SHORE DR NB,1824,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,3,3,41.90095892,-87.61992817,POINT (-87.619928173678 41.900958919109),25
5dd6c777d16fa814fa896ddd6ce0b35a6b7a95dca802357cd60f445b96b9f3f6aa3cd37a84f9651a53cfea9f8713c15f73648408cc9614f8fa67e4d1ce609dcd,2025/3/4 23:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T11:00:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,4257,S,PRINCETON AVE,925,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,3,3,41.81648974,-87.63340813,POINT (-87.633408129321 41.816489738123),30
e5fc90e96a7b75ce46fdd643bfd1054899e138cc2369a24fad1cd71916c92adbb0b36e2eb1011b9aa865276f5d941d806c17c1b1dbcd65dd617e5251d149f241,2025/3/4 22:52,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,2025-03-04T22:52:00.000,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,1136,N,AVERS AVE,1112,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,22,3,3,41.90198567,-87.72276927,POINT (-87.722769265033 41.901985668299),30
99f05af3f41ce13ba4253c1a403e445975e3c508e209dbd01eb2edcfe1cf35f2297ca025a3cfe1c197ef3faae1c0d26edb9f4834a556b404fd7584774c5dce04,2025/3/4 22:09,30,NO CONTROLS,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T22:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7035,N,RIDGE BLVD,2424,4,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,3,3,42.00997698,-87.6821071,POINT (-87.682107098313 42.009976978403),30
cb66fcfd0a52efb4924ec45e23e8e84ed78b7cd34fc6a299697400914d1df3c1dd28c26c59672181fced67ee610016d5d8b3008bda66238e8be49d3f26c82524,2025/3/4 22:00,35,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T09:22:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4824,S,PRAIRIE AVE,224,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,3,3,41.8067449,-87.61967008,POINT (-87.619670084588 41.806744898398),35
18a2234e4c931cdc043cb2cfb95937521ad08edad30bad13f1d56b969f62cf0a6183b7f5592d10b732ef19d37cc8148135249996665f17c1076616f367021e78,2025/3/4 21:36,30,OTHER,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",REAR TO REAR,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-04T21:36:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4346,N,HONORE ST,1912,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,3,3,41.96108065,-87.67536364,POINT (-87.6753636362 41.961080649115),30
92223a62f76156b108ea424548d2b901fc61145037d76f1750041f11ffcaa55d9488bfdd5da64dab07724cc01cc6a862b9edf21016802eaca2929d24172d8e37,2025/3/4 21:30,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-05T14:34:00.000,IMPROPER LANE USAGE,IMPROPER LANE USAGE,301,N,HOMAN AVE,1123,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,3,3,41.88641205,-87.71102195,POINT (-87.711021945098 41.886412051104),30
5eb7d81c7617cee30edf469648f5eeecf321ad090c8a0290da600e5aa6516e81f9dbcbbb627a212855c468bd66b888ac9da38598b168e6c680915884ba38e26b,2025/3/4 21:08,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T21:11:00.000,WEATHER,WEATHER,3301,E,106TH ST,432,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,3,3,41.70265247,-87.54370749,POINT (-87.543707494885 41.702652466452),30
84b7f39047274b17831bcde18e87c2ce3768b01984d097e88cc3d91ef6b57487a748e07dcf15b6f1b973a1945f8f861d5d134ea5e1a052aeb2b3fbce208f7350,2025/3/4 21:08,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,2025-03-04T21:10:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1158,S,CLINTON ST,124,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,21,3,3,41.8672873,-87.64086954,POINT (-87.640869537416 41.867287295525),30
63539a1b60636cdd14cd3da9d5f2185fc026b811a040ff5a855b80e6303e94b66b3526cda43a6f6dc13f1a8c91be41f8042496f96843b5d6e40fc12456f0c6b0,2025/3/4 21:00,35,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T21:02:00.000,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,5258,S,RACINE AVE,934,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,21,3,3,41.79789868,-87.65510674,POINT (-87.655106735756 41.797898678222),35
566e2d3acb9e431f4ef3c8447c4e3358ed85eae97f0273bde9716e860309b1bf0bdf35e4d012bbd97dc9e5fa4d3d4e06eb9d544a5a7adc9e8e5c554e8b1a58e6,2025/3/4 20:55,10,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,PARKING LOT,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-04T21:40:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1406,E,53RD ST,234,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,3,3,41.79962485,-87.59146036,POINT (-87.59146035531 41.799624854908),10
4f52d4396418eafc8e14458b526f30afd5ec87aaf3270d12e0fdf6208c1da0eba5fb0536ea4393a194a80cfefb7756260429033ca3ebfaa2b3996f20fbab4d99,2025/3/4 20:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-04T21:05:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2800,W,79TH ST,835,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,3,3,41.75007115,-87.69390664,POINT (-87.693906641366 41.750071152029),30
e733311ee56a7166525e93209eecc354196723bc4827f04146a140484c0dc131b63c9f7aa67e4087bd2013ba75c159cc19ae0a5528362055bfae5b58006d8c8a,2025/3/4 20:45,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-04T21:05:00.000,WEATHER,NOT APPLICABLE,4344,S,KEDZIE AVE,821,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,3,3,41.81417563,-87.70436011,POINT (-87.704360113963 41.814175627891),30
0b0ff76db09e19c07bf830a26515598b1fb2c8d8d670a4e995418dfaecdab3975157fdabb203debf96fd8389e783f200b85833cc354a77e51f8f51de6f273839,2025/3/4 20:32,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T20:38:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,11310,S,WESTERN AVE,2212,1,INCAPACITATING INJURY,1,0,1,0,0,0,0,20,3,3,41.68784332,-87.68117734,POINT (-87.681177335297 41.687843322336),30
b0e7031305b568a585896885239ba960baf75fc6635f1500293b4fa2e53272c18223ebf7f5ab1dd14b5e105ee03bff4ef4f7be2bbb9d82196f1ab31921138576,2025/3/4 20:25,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-04T20:26:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2226,W,111TH ST,2212,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,20,3,3,41.69193981,-87.67745915,POINT (-87.677459146245 41.691939814467),30
2dff2406cc09107e85373c3e07319b32835f717aa957499186d44d199fc19f6cdb5d9a09aea0fd3864eeeb0e321b49adadec7a88db9cc9b241717d4c7480fe2e,2025/3/4 20:19,30,STOP SIGN/FLASHER,NO CONTROLS,RAIN,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-04T20:25:00.000,FOLLOWING TOO CLOSELY,WEATHER,2326,S,CANAL ST,914,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,3,3,41.85001943,-87.63860763,POINT (-87.638607632204 41.8500194257),30
